pixel_id,chl_mg_per_m3_mean,chl_mg_per_m3_sd,year
546,0.76081369817257,0.867378022807488,2024
547,0.584543918569884,0.499335416491701,2024
548,1.44620148340861,1.32845738023555,2024
549,2.10605426629384,0.951523999466266,2024
550,5.68378818035126,4.22977830493619,2024
551,3.00040062268575,1.98498703809894,2024
552,1.38004549841086,1.59432550261313,2024
553,0.71016508837541,0.752575252418255,2024
554,0.541713481148085,0.488909764260285,2024
555,0.644192961355051,0.47873094491477,2024
556,1.02164393415054,0.817680999895197,2024
557,0.293317725416273,0.322562557675099,2024
558,0.0909040910191834,0.0912781605473478,2024
559,0.0669477293267847,0.065189165519097,2024
560,0.0981026333756746,0.086684975503586,2024
561,0.106947427382693,0.114342387972772,2024
562,0.165107606599729,0.160385976494461,2024
563,0.12162754094849,0.111869962918018,2024
564,0.0777918994426728,0.0622598673602752,2024
565,0.0929868705570698,0.00481514573346801,2024
566,0.0743381083011627,0.0089066616881404,2024
567,0.0578733682632446,,2024
603,0.0193403149023652,0.00494358957139401,2024
604,0.0198369777450959,0.00302647964863274,2024
605,0.0178903657943011,3.40046042142349e-05,2024
606,0.0119147142395377,,2024
607,0.0102945463731885,,2024
608,0.068382553756237,,2024
609,0.125424204394221,0.154988378830926,2024
610,0.0899338759481908,0.130534070414293,2024
611,0.0431215084390716,0.0633926638078956,2024
612,0.0153220951324329,0.00675043452813737,2024
613,0.0225798354949802,0.0176731575181158,2024
614,0.0335249352889756,0.0266711882816374,2024
615,0.0893774107098579,0.00600151103042086,2024
616,0.0880668498575686,0.0353010360060345,2024
617,0.0582569378893823,0.0400659097084483,2024
618,0.0510703714098781,0.0326174573936113,2024
619,0.0441225729882717,0.013840356671018,2024
620,0.043020653227965,0.0335279757921656,2024
621,0.0377270809064309,0.0456491142957965,2024
622,0.0704846978187561,0.033428842957081,2024
623,0.0667953323572874,0.0204493479670121,2024
624,0.134827703237534,,2024
625,0.10552339348942,0.0643862274419999,2024
626,0.142561756074429,0.125204805688627,2024
627,0.0909607876092195,0.0499713511728065,2024
628,0.0752970846369862,0.0214297481313144,2024
629,0.0864393999800087,0.0426256388873974,2024
630,0.132236229876677,0.0574457727803024,2024
631,0.0903580551967026,0.0516188794327737,2024
632,0.0931401271373033,0.0443150397873533,2024
633,0.124814171344042,0.0444214271787051,2024
634,0.103923168033361,0.0296168992066132,2024
635,0.11558935791254,0.0532295945945666,2024
636,0.133725227788091,0.0521135584975885,2024
637,0.135972870513797,0.0704666026718478,2024
638,0.149700691923499,0.0689793599410896,2024
639,0.141098381951452,0.0348165826028556,2024
640,0.157538065686822,0.0501169050688963,2024
641,0.180285088717938,0.0629783242163878,2024
642,1.80252905686697,1.77899894763245,2024
643,6.22656409939131,9.60486072736568,2024
644,1.78931291898092,1.91280750769118,2024
645,1.09497998158137,0.881136545105323,2024
646,1.11385417977969,1.09003667594719,2024
647,2.65001374483109,2.54565914723604,2024
648,3.64971185723941,4.05544391741094,2024
649,5.16646462678909,3.99032705900915,2024
650,5.71319254239399,5.6137373164592,2024
651,3.04857317606608,3.21930556598363,2024
652,0.943368772665658,0.344710021260444,2024
653,1.02923105160395,0.318942148310424,2024
654,1.69430402914683,0.417272497071337,2024
655,1.92031494776408,1.29397673507451,2024
656,1.63518675168355,1.28871254477095,2024
657,1.24203403790792,1.01307763860644,2024
658,0.75292022029559,0.398365398384063,2024
659,0.516818205515544,0.240160729933028,2024
660,0.915001962333916,0.921685845254576,2024
661,1.66569509605567,1.78420940184609,2024
662,0.473256200551987,0.493306985082389,2024
663,0.184987091924995,0.185495651088111,2024
664,0.162961828289554,0.176496164397156,2024
665,0.192801053170115,0.218998179363788,2024
666,0.204702982446179,0.14333235603131,2024
667,0.210036336677149,0.229373463149762,2024
668,0.199004996567965,0.219338615543445,2024
669,0.122444790555164,0.11923081609185,2024
670,0.0701638176105916,0.0635181363024268,2024
671,0.0448873760178685,0.0354515563228717,2024
672,0.0670151639108857,0.0539884755615925,2024
673,0.0677354261279106,0.0477895451203098,2024
674,0.0705620329827069,0.0510820239279977,2024
675,0.0844741077162324,0.0979787912456208,2024
676,0.169632107019424,,2024
697,0.00890418794006109,,2024
698,0.00964192021638155,,2024
699,0.0134290575515479,0.00856373023323671,2024
700,0.00903799314983189,0.00231197953377202,2024
701,0.0121663883328438,0.00484997615249524,2024
702,0.0116359223611653,0.000868124322014745,2024
703,0.0206644789626201,0.00303452072166181,2024
704,0.0240151298542817,0.00788737039140242,2024
705,0.0660664048045873,0.0680972031455478,2024
706,0.0723710004240273,0.0638989608337337,2024
707,0.0238112285733223,0.0152816830515695,2024
708,0.0375062199309468,0.0436657300520845,2024
709,0.25741770863533,,2024
710,0.146546880714596,0.178981087426323,2024
711,0.0882395980879665,0.0965221375506234,2024
712,0.0201725512742996,,2024
713,0.0481374152004719,,2024
714,0.0563945583999157,,2024
715,0.0363653302192688,,2024
716,0.0413945615291595,,2024
717,0.0299248887846867,0.0298919372587873,2024
718,0.0431193302695951,0.052719698251016,2024
719,0.228676503213743,0.356422662675996,2024
720,0.368802813192208,0.612613478894517,2024
721,0.0743392823884884,0.0902409904817146,2024
722,0.136961953093608,0.0953861901921184,2024
723,0.120532729973396,0.0698197431110613,2024
724,0.103923740486304,0.0622370986491612,2024
725,0.0658738366328179,0.0418589284233921,2024
726,0.0665129316039385,0.0423863771187065,2024
727,0.0625433134846388,0.0380549839407428,2024
728,0.0371636757627129,0.0218856614856148,2024
729,0.136402174830436,0.021584539087339,2024
730,0.294476101174951,0.181216089916408,2024
731,0.731240501161665,0.670832298612757,2024
732,0.79013411141932,0.740701094797822,2024
733,0.869636561721565,0.999195832978987,2024
734,0.819886568933727,0.874086203776763,2024
735,0.870141471425693,1.01866571504001,2024
736,0.565406667999923,0.578425529626937,2024
737,0.844211079180239,0.631373090789059,2024
738,1.73883474245667,1.40126878895898,2024
739,2.43432684987783,2.10724934446691,2024
740,1.30745362862944,0.947357599654464,2024
741,1.1260970197618,0.950653828210571,2024
742,1.19904674962163,1.45389901130342,2024
743,1.59196479618549,1.74973097578644,2024
744,2.42408660054207,2.50485138879765,2024
745,2.44554137811065,2.54824906012258,2024
746,1.53158646076918,1.90153242092185,2024
747,0.574605256319046,0.232289492177457,2024
748,0.561784297227859,0.30048571756614,2024
749,0.58150667945544,0.369645224219698,2024
750,0.661893218755722,0.605550313434675,2024
751,0.476921131213506,0.374507693555489,2024
752,0.409132838249206,0.130596076327163,2024
753,0.858547985553741,1.00284209900641,2024
754,0.628066231807073,0.611050742323514,2024
755,0.31284311413765,0.224208158776265,2024
756,0.30108251174291,0.0210229185717074,2024
757,0.297848920027415,0.0525939157526212,2024
758,0.539567540089289,0.19410866139651,2024
759,0.559805015722911,0.153804774568997,2024
760,0.371994366248449,0.201874711595116,2024
761,0.311933929721514,0.258639391376443,2024
762,0.365666856368383,0.269548148141173,2024
763,0.212135943273703,0.0983765174201748,2024
764,0.184312971929709,0.0748425838541385,2024
765,0.133606294790904,0.10676866498193,2024
766,0.114326596492901,0.117076493142691,2024
767,0.14621428726241,0.15204861319358,2024
768,0.192580043027798,0.145587610457293,2024
769,0.231565937399864,0.148072990108842,2024
770,0.237868644297123,0.212540591896691,2024
771,0.714777435641736,1.2166955601004,2024
772,1.45100026298314,2.57823669570603,2024
773,1.53922006161883,2.75763711747649,2024
774,0.993023402057589,1.79063342237219,2024
775,0.208029040833935,0.290317172084632,2024
776,0.230414575431496,0.255374779003847,2024
777,0.271787907928228,0.398361619649864,2024
778,0.0848655086010694,0.0906986073325036,2024
779,0.0972916407044975,0.114287641312409,2024
780,0.0737082727719099,0.0772679657607653,2024
781,0.0649711550213397,0.0605361722657151,2024
782,0.0468230647966266,0.0372928233720387,2024
783,0.0180242995265871,0.00656031027195568,2024
784,0.0470101838000118,0.0520886569543353,2024
785,0.0428662223275751,0.0376970928800024,2024
786,0.0714253429323435,0.070651577756901,2024
787,0.111527065280825,0.127942961759663,2024
788,0.092239672318101,0.103037148994321,2024
789,0.0507307074964046,0.0428038810533943,2024
790,0.0561391782015562,0.0411190430135006,2024
791,0.0255461167544127,,2024
792,0.0231456216424704,,2024
793,0.0311018619686365,,2024
795,0.07777174996833,0.0465774353765572,2024
796,0.0521556430806716,0.0328345478391216,2024
797,0.0736240036785604,0.0492568806228101,2024
798,0.0762451482005418,0.0527362303741694,2024
799,0.0584811333101243,0.0443949690864662,2024
800,0.0675472062081098,0.06749068795848,2024
801,0.0510568873956801,0.052483604092355,2024
802,0.0525187564082445,0.0565047837505284,2024
810,0.0225837454199791,0.000267477071540351,2024
811,0.0253515290096403,0.00286326327574479,2024
812,0.0210659056901932,0.00380345252722258,2024
813,0.0173958322654168,0.00418817933915751,2024
814,0.0160184133177002,0.00641356591110522,2024
815,0.0113332164473832,0.00239185538496203,2024
816,0.0126782337514062,0.00619354073938354,2024
817,0.00914350338280201,0.00248719484901618,2024
818,0.0103747919201851,0.00402924266890853,2024
819,0.00996111659333111,0.00323665603613749,2024
820,0.0173884108662605,,2024
823,0.0271876119077206,,2024
824,0.0177744179964066,0.015760748146198,2024
825,0.00662988610565662,,2024
827,0.0199881400913,,2024
828,0.0199881400913,,2024
832,0.0596700832247734,,2024
833,0.0579379200935364,,2024
834,0.0326868882402778,0.0256037534404796,2024
835,0.0310853235423565,0.0233388015578394,2024
836,0.0715891164727509,0.0806198135304655,2024
837,0.318971766158938,0.427742025070541,2024
838,0.105437487596646,0.173573683322139,2024
839,0.197633685776964,0.250328341173109,2024
840,0.200894911191426,0.327791670945696,2024
841,0.283768306175868,0.362265806433409,2024
842,0.520154480356722,0.846039840812642,2024
843,0.374378298409284,0.49535809346681,2024
844,0.139691458083689,0.113264031307445,2024
845,0.0581311834976077,0.0329362844131538,2024
846,0.0286566279828548,0.0196020277097753,2024
847,0.0209172406466678,0.0129553866020892,2024
856,0.356568045914173,0.332946099945646,2024
857,0.311199853662402,0.331286010924619,2024
858,0.527464997395873,0.593288714616147,2024
859,0.710241252183914,0.827671937315684,2024
860,0.918942349404097,1.1334870829214,2024
861,1.41401929780841,1.50045385365606,2024
862,1.52999038497607,2.13166638507721,2024
863,0.718380462378263,0.849454424504167,2024
864,0.954052094370127,0.923309802997811,2024
865,1.11175613850355,0.901413351863875,2024
866,1.21698872745037,0.656566935018628,2024
867,1.09197086840868,0.583732462244609,2024
868,0.911099903285501,0.563635380543247,2024
869,0.822604656219483,0.758298933568136,2024
870,1.1414435505867,1.36677486662275,2024
871,1.53604111075401,1.80566974289819,2024
872,3.19332086294889,3.41737896809011,2024
873,2.25151358917356,3.11096251778775,2024
874,0.291580324371656,0.106321284196378,2024
875,0.397472654779752,0.254591567387016,2024
876,0.402279590566953,0.344877592712422,2024
877,0.233050619562467,0.0818198865613511,2024
878,0.187614475687345,0.0392506813886734,2024
879,0.14700323343277,0.0292493152198777,2024
880,0.12544451157252,0.0186058019929128,2024
881,0.145636717478434,0.0199085344713807,2024
882,0.139806230862935,0.0380319576425904,2024
883,0.154596785704295,0.0641286164994013,2024
884,0.171997599303723,0.0504628326538659,2024
885,0.149161919951439,0.0533885720470831,2024
886,0.134639482945204,0.105245532887637,2024
887,0.150690596550703,0.08097354215185,2024
888,0.10618619993329,0.0448804456901061,2024
889,0.0940787792205809,0.0457543237154868,2024
890,0.121702194213867,0.0368989547419844,2024
891,0.153558608144522,0.051649851226971,2024
892,0.13830865174532,0.00187980212714694,2024
893,0.0895930708696443,0.0744374449066947,2024
894,0.0917964898981155,0.10238359183989,2024
895,0.179993803302447,0.154909944487749,2024
896,0.145410058399041,0.088653450518345,2024
897,0.143675144761801,0.0737296746675143,2024
898,0.295166719083985,0.396281287511329,2024
899,0.574507846807439,0.845519313584385,2024
900,0.672827605468531,1.02163974344788,2024
901,0.566255409891406,0.794823156669199,2024
902,1.10730381309986,1.18619951232422,2024
903,0.905201904786129,0.962967640785431,2024
904,3.53743009890119,5.42895013657616,2024
905,2.78802898479626,4.03960336066097,2024
906,1.34746906114742,1.52902407808765,2024
907,0.49409521976486,0.638070949140324,2024
908,0.365899496711791,0.419760450444452,2024
909,0.137597803492099,0.157801053933211,2024
910,0.0770659507252276,0.0696579171825072,2024
911,0.138683073688298,0.145404764895002,2024
912,0.0600415759254247,0.0534241938859298,2024
913,0.154705792898312,0.163387889737069,2024
914,0.734938155394047,0.860810771013795,2024
915,0.85420894883573,1.13615952491411,2024
916,0.303318765386938,0.474837797928896,2024
917,0.102822937443852,0.106581977335779,2024
918,0.0722973678261042,0.0534534965028781,2024
919,0.0751100532710552,0.0639851559953097,2024
920,0.0623101387172938,0.0507937856008234,2024
921,0.062028818204999,0.0495358536590999,2024
922,0.0551908895839005,0.0546320923387814,2024
923,0.0480176630429924,0.0433108474379771,2024
924,0.0745645196487507,0.0596457692864922,2024
925,0.0707140794644752,0.0551135403027449,2024
926,0.0630590111638109,0.0358663027197983,2024
927,0.0511297695338726,0.0348490884012136,2024
929,0.0217576399445534,,2024
930,0.0216510333120823,,2024
931,0.0297626424580812,,2024
932,0.0878363351027169,0.0679430098756931,2024
933,0.0919457351167996,0.0908422481560975,2024
934,0.102018187443415,0.0862123309358111,2024
935,0.108028753660619,0.0663815343596303,2024
936,0.0689915582537651,0.0406256518763121,2024
937,0.0840803161263466,0.0553603787514844,2024
938,0.0530210100114346,0.0348091553531515,2024
939,0.0638482436537743,0.0454253924209454,2024
940,0.0757394216954708,0.0607851933324123,2024
941,0.0736340157687663,0.0536395088442739,2024
942,0.0387792322784662,0.0178297900989777,2024
943,0.0305954722687602,0.0128879605186626,2024
944,0.0426653105765581,0.0259259733759978,2024
945,0.0785848632454873,0.0421656475029692,2024
946,0.129644846171141,0.102652435725194,2024
947,0.08654320910573,0.0808192560332798,2024
948,0.138504366949201,0.16751379226387,2024
949,0.659028319952389,0.829256291200448,2024
950,0.68714392464608,0.90629993761908,2024
951,0.335894998473426,0.373243765382336,2024
952,0.0702665090560913,0.0770181426437874,2024
953,0.0484890580177308,0.0590914729866789,2024
957,0.0225837454199791,0.000267477071540351,2024
958,0.0245989821851254,0.00392752520129457,2024
959,0.0226379645367463,0.00129802502589859,2024
960,0.017775462474674,0.00584953015323507,2024
961,0.0169194601476193,0.00675895048425633,2024
984,0.0304031949490309,0.0196444379908632,2024
985,0.0272809620946646,0.0198831103256243,2024
986,0.029545562962691,0.0145239677115897,2024
987,0.0740781066318354,0.041201081206189,2024
988,0.301619259019693,0.370852599272644,2024
989,0.710489385062829,1.20102043657986,2024
990,0.64705406408757,0.705989098184842,2024
991,0.255960633512586,0.218965257225973,2024
992,0.130321635864675,0.0824189379907031,2024
993,0.055795181542635,0.0407792736255295,2024
994,0.0804826999083162,0.0625487822779873,2024
995,0.13812621931235,0.0304288811207149,2024
996,0.0452213202370331,0.0461164428418443,2024
997,0.056726430892013,0.0443540576767903,2024
998,0.0587611239170656,0.0589038951551343,2024
1005,0.753407716751099,,2024
1006,0.237480769306421,0.246587742138137,2024
1007,0.340739474818111,0.225472858811634,2024
1008,0.446141972765327,0.277992111769298,2024
1009,0.482090393453836,0.365093576184175,2024
1010,0.569562282413244,0.436980397094386,2024
1011,1.11839303374291,0.846892186568072,2024
1012,0.706259240706762,0.409622376820947,2024
1013,0.51138136908412,0.473598755607146,2024
1014,0.477278921753168,0.409680959208503,2024
1015,0.556948453187943,0.286446539337919,2024
1016,0.54495045542717,0.234721276758615,2024
1017,0.547068625688553,0.245418501649439,2024
1018,0.515424460172653,0.21142969810833,2024
1019,0.457974473635356,0.0743910138584598,2024
1020,0.399075915416082,0.0204765879473833,2024
1021,0.333956221739451,0.0304328506859577,2024
1022,0.334725648164749,0.124677780285895,2024
1023,0.250022451082865,0.0338152175343024,2024
1024,0.224564030766487,0.0641517295640979,2024
1025,0.222600735723972,0.109612160285089,2024
1026,0.166506379842758,0.0755090630271376,2024
1027,0.147588590780894,0.0671587188299018,2024
1028,0.131499620775382,0.0530485466882159,2024
1029,0.119915280491114,0.024509461885366,2024
1030,0.102901961654425,0.0150357881074961,2024
1031,0.103746820241213,0.0183557480482598,2024
1032,0.0791977979242801,0.0172975039024242,2024
1033,0.0812140032649041,0.00682149904162454,2024
1034,0.0820267088711262,0.0123566288514921,2024
1035,0.0849210433661938,0.00944343868241909,2024
1036,0.0958798192441462,0.0281967842944625,2024
1037,0.112367749214173,0.00631789688548031,2024
1038,0.0925552604409557,0.0765233285256716,2024
1039,0.0790844885632397,0.0671143291373159,2024
1040,0.100047317954401,0.0854773514955537,2024
1041,0.164677895605564,0.00230955246798737,2024
1042,0.12309704720974,0.103380730910948,2024
1043,0.112155672783653,0.0887328619687728,2024
1044,0.14854965886722,0.157234136635652,2024
1045,0.148192702482144,0.110539618617214,2024
1046,0.130101092159748,0.106990480393848,2024
1047,0.138734680600465,0.143674090274318,2024
1048,0.188042739406228,0.209138138685955,2024
1049,0.105961405361692,0.0897550082082823,2024
1050,0.126945333555341,0.107681199476106,2024
1051,0.14424236305058,0.123359166390012,2024
1052,0.179883755433063,0.143957373000866,2024
1053,0.652746200561523,0.414117400379064,2024
1054,0.57206427678466,0.503830704077409,2024
1055,0.443865207334359,0.463052275000896,2024
1056,0.235053492089112,0.179357057940088,2024
1057,0.979110023006796,0.958023780440707,2024
1058,1.28886162303388,1.62712136184683,2024
1059,0.751214195353289,1.00680043040136,2024
1060,0.519355294915539,0.588712489879958,2024
1061,0.780110710300505,0.918563989536388,2024
1062,1.80474880686961,2.25192217079704,2024
1063,2.13711112861832,1.8540572828078,2024
1064,1.04424559371546,1.39691008119246,2024
1065,1.01872361637652,1.69168814073438,2024
1066,0.889197027869523,1.43406274205737,2024
1067,0.565107583627105,0.742339520600431,2024
1068,0.890036868304014,1.564625223722,2024
1069,0.372885443642736,0.461667549264924,2024
1070,0.328022762015462,0.414315080117575,2024
1071,0.164992243843153,0.165373158003387,2024
1072,0.314689014758915,0.328873600814398,2024
1073,0.299862692753474,0.348724102949915,2024
1074,0.198028315479557,0.196519398684401,2024
1075,0.074567314547797,0.0427784644576179,2024
1076,0.0639700821290413,0.0759906687716281,2024
1077,0.141210284456611,0.232532009830016,2024
1078,0.187748325522989,0.239251018649803,2024
1079,0.138882246240974,0.202506067172718,2024
1080,0.185871323943138,0.244517034581608,2024
1081,0.202443800866604,0.228377248650643,2024
1082,0.157470316812396,0.114831407215778,2024
1083,0.223405075445771,0.211500613587801,2024
1084,0.378604315966367,0.422674909530471,2024
1085,0.466224709898233,0.481118616047941,2024
1086,0.756475533545018,0.870389859362982,2024
1087,0.554818299412728,0.475644137113877,2024
1088,0.623677647113799,0.689212787224443,2024
1089,1.13205348625779,1.3433668516604,2024
1090,1.06192031800747,1.43484502011544,2024
1091,0.388538137823343,0.451622068497757,2024
1092,0.109066922217607,0.145011692505726,2024
1093,0.0506048701703548,0.0160557134237885,2024
1094,0.14912757948041,0.161095592065406,2024
1095,0.913958618044853,1.44435966466866,2024
1096,1.73758057951927,2.88515064947051,2024
1097,2.4728305824101,3.74034514486907,2024
1098,1.3637229775389,2.03884390119704,2024
1099,0.386690855957567,0.439381861082534,2024
1100,0.151880715973675,0.13295642093277,2024
1101,0.0462650444358587,0.0330206358415414,2024
1102,0.0454115230822936,0.0417484528325181,2024
1107,0.020431499928236,0.00663256262228436,2024
1108,0.0548413479700685,0.0576265627883104,2024
1109,0.0512949405238033,0.0492459227455444,2024
1110,0.0387798516700665,0.0331674200377727,2024
1111,0.0311607837987443,0.0345392577466748,2024
1112,0.0263477812210719,0.0348443131232824,2024
1113,0.150906646624208,0.205973787002679,2024
1114,0.149456251102189,0.206120858912487,2024
1115,0.22755069223543,0.271951205221553,2024
1116,0.230057549042006,0.200285027125915,2024
1117,0.124445721196632,0.098933313006605,2024
1118,0.138146997739871,0.0777366638659282,2024
1119,0.164850218594074,0.103047519996787,2024
1120,0.100858115404844,0.0983657071377924,2024
1121,0.0615809425711632,0.0598674176935205,2024
1122,0.0530673537092905,0.0495130709009292,2024
1123,0.0292565254494548,0.0206190796692177,2024
1124,0.077875780686736,0.133254753434746,2024
1125,0.19630693954726,0.290325235674124,2024
1126,0.261965612322092,0.231245789221809,2024
1127,0.153255782400568,0.163158358000335,2024
1128,0.117911301398029,0.11088593567127,2024
1129,0.186199113260955,0.12931163402037,2024
1130,0.0768069582409225,0.0874264035382727,2024
1131,0.0678814509883522,0.0715925110982741,2024
1136,0.00462844502180815,,2024
1137,0.00462844502180815,,2024
1164,0.0395035184919834,,2024
1165,0.0362551179714501,0.0322183463587746,2024
1166,0.177531186491251,0.0986427970632082,2024
1167,0.0663002768997102,0.0438959306192195,2024
1168,0.275320110842585,0.262886720986294,2024
1169,0.264239973574877,0.240455352540791,2024
1170,0.195337780565023,0.16418332522306,2024
1171,0.114437630632892,0.100212912687481,2024
1172,0.138012466331323,0.047161501028279,2024
1173,0.219479009509087,0.0859815088591278,2024
1174,0.25472937093582,0.212557026609562,2024
1175,0.132288521388546,0.106615553881789,2024
1176,0.0628731034230442,0.0507615799613287,2024
1177,0.0488756552804262,0.0352030299814725,2024
1178,0.0666379465255887,0.0880036967402897,2024
1179,0.0961916744709015,,2024
1180,0.161179631948471,,2024
1181,0.25630509853363,,2024
1185,0.343055532313883,0.258880890740873,2024
1186,0.447613456519321,0.320447727969538,2024
1187,0.47473796713166,0.353481185794941,2024
1188,0.395443551358767,0.287222826268796,2024
1189,0.512163033088048,0.326235977874351,2024
1190,0.104776720982045,0.085645337458143,2024
1191,0.196455418597907,0.16339026185674,2024
1192,0.276540954907735,0.037868924393913,2024
1193,0.308654015262921,0.066764720654044,2024
1194,0.464436824123064,0.256309888886633,2024
1195,0.478997225562732,0.315903511650739,2024
1196,0.518125693003336,0.198832052929808,2024
1197,0.501477022965749,0.220219543865543,2024
1198,0.308638791243235,0.0584628154575378,2024
1199,0.261777142683665,0.0387271133296171,2024
1200,0.259503528475762,0.0308599011974358,2024
1201,0.182382520288229,0.087283299971593,2024
1202,0.199250422418118,0.0995966145235408,2024
1203,0.260555889457464,0.141813074369794,2024
1204,0.198962053284049,0.111457324945091,2024
1205,0.163939638063312,0.116946217956698,2024
1206,0.221123099327088,0.000502622241916736,2024
1207,0.161602824926377,0.0285366406757865,2024
1208,0.111180741339922,0.00153245414349963,2024
1209,0.102877970784903,0.0356703161559753,2024
1210,0.0490511183937391,0.0365534679163469,2024
1211,0.0640127410491308,0.0486311197587859,2024
1212,0.145713564008474,0.0479523292805349,2024
1213,0.168825097382069,0.0760564010449857,2024
1214,0.131904046982527,0.0223781062928817,2024
1215,0.136374439423283,0.110610266872105,2024
1216,0.160756748402491,0.10392721921081,2024
1217,0.112399231642485,0.0968894351397635,2024
1218,0.104160303622484,0.0887306214500068,2024
1219,0.133456172887236,0.0871378131821312,2024
1220,0.106954694570352,0.0890506843158848,2024
1221,0.120438282688459,0.0926058304126007,2024
1222,0.125502044645449,0.0959240894106774,2024
1223,0.160954393446445,0.0202299709863349,2024
1224,0.0975871663540602,0.0733800687704052,2024
1225,0.10130713135004,0.0720396171538645,2024
1226,0.086977502020697,0.0660889973561368,2024
1227,0.0841830795009932,0.0582999371539451,2024
1228,0.0909032517423234,0.0575814686790243,2024
1229,0.10548476750652,0.0725839165001179,2024
1230,0.0884663481265306,0.0643054831820997,2024
1231,0.100666365896662,0.0851755820379303,2024
1232,0.130554959177971,0.0209732411965365,2024
1233,0.190440654754639,0.06645028079567,2024
1234,0.173912033438683,0.036699747662498,2024
1235,0.13219285539041,0.112239381737874,2024
1236,0.117996613495052,0.101248830783208,2024
1237,0.096689184817175,0.0796011630103468,2024
1238,0.14739740639925,0.0114477267949987,2024
1239,0.205088622868062,0.0928704015696488,2024
1240,0.170997707483669,0.185645467862744,2024
1241,0.241126833794017,0.213071233772222,2024
1242,0.338404077726106,0.305274020656855,2024
1243,0.262436506027977,0.273635765041533,2024
1244,5.28549756656866,9.2979274640548,2024
1245,8.02954984782265,13.8869852063261,2024
1246,2.2225956171751,3.66096100123875,2024
1247,0.763623519055546,1.03544277831878,2024
1248,1.11305542150512,1.7569626983802,2024
1249,2.39506018091925,3.96886303972355,2024
1250,1.52037705977758,2.02590767632752,2024
1251,1.00167139880359,1.9311832966573,2024
1252,0.311148219928146,0.423051325205492,2024
1253,0.0962218223139642,0.0736206338199332,2024
1254,0.138683768920601,0.135266236374903,2024
1255,0.744474086832876,1.33553577601557,2024
1256,0.537308555018778,0.677463593185811,2024
1257,0.600484467297792,0.562761380942146,2024
1258,0.829151307046413,0.912940600855181,2024
1259,0.64999010382841,0.857983306224243,2024
1260,0.594128992098073,0.830822512502154,2024
1261,0.657905967906117,1.16429376030741,2024
1262,0.997248465195299,1.95907078465517,2024
1263,0.939358384907247,1.3987513845828,2024
1264,1.0235880061984,1.11069918182013,2024
1265,1.98723154366016,2.30342923678469,2024
1266,1.76743085086346,2.34670319983163,2024
1267,1.1439606398344,1.16446089343618,2024
1268,0.524689163267613,0.646965306158807,2024
1269,0.147067815065384,0.130472669882125,2024
1270,0.156474006175995,0.241630239651553,2024
