pixel_id,chl_mg_per_m3_mean,chl_mg_per_m3_sd,year
520,0.0245363513628642,0.0424982071928426,2015
521,0.016596520319581,0.0331930406391621,2014
521,0.025429293513298,0.0440448283656139,2015
522,0.0184360444545746,0.0368720889091492,2014
522,0.0207647544642289,0.0359656097387372,2015
523,0.0207567065954209,0.0415134131908417,2014
523,0.0174789180358251,0.0302743740993811,2015
524,0,0,2014
524,0.01736111069719,0.0300703258033606,2015
525,0,0,2014
525,0.0316612174113592,0.0548388371859585,2015
526,0,0,2014
526,0.0319187641143799,0.0552849211609122,2015
527,0,0,2014
527,0.0349314287304877,0.0605030093421759,2015
528,0,0,2014
528,0.0291323910156886,0.0504587813851357,2015
529,0,0,2014
529,0.0415904050072033,0.0720366945798432,2015
530,0,0,2014
530,0.0425525506337483,0.0737031796892994,2015
531,0,0,2014
531,0.06619427104791,0.114651840624966,2015
532,0.031389731913805,0.06277946382761,2014
532,0.0615763713916143,0.106653403796007,2015
533,0.0329368859529495,0.065873771905899,2014
533,0.0395472794771193,0.0684978973554966,2015
534,0.0339597053825855,0.067919410765171,2014
534,0.0359038785099983,0.0621873417680975,2015
535,0.0484671741724015,0.096934348344803,2014
535,0.0431053241093953,0.0746606114341964,2015
536,0.0381885431706905,0.076377086341381,2014
536,0.0251275350650152,0.0435221674015748,2015
537,0.683422105386852,0.695153482610732,2014
537,0.564462453126907,0.267781339710368,2015
538,0.910203933715821,0.634822013949434,2014
538,0.47047857940197,0.0929663337016922,2015
539,0.801255349069833,0.691459369812345,2014
539,0.539077244699002,0.209336793432386,2015
540,0.846211630851029,0.771644282547997,2014
540,0.451420474797487,0.204091321156242,2015
541,1.06164507071177,0.874044529404845,2014
541,0.491071540862322,0.213288968456634,2015
542,0.822948855347931,0.954765553436417,2014
542,0.599639412015677,0.306725627598324,2015
543,0.675470931828022,0.964767752768723,2014
543,0.692765746265651,0.369752964755103,2015
544,0.708548219501972,0.913225447046876,2014
544,1.05606344714761,0.818577372614826,2015
545,1.09787387214601,1.08125163766537,2014
545,1.91307221353054,2.17076054573305,2015
546,1.98389858007431,1.56633887585878,2014
546,2.0656635761261,2.73715341095624,2015
547,2.31228311856588,1.60018577901158,2014
547,2.26210299134255,2.98500781428802,2015
548,1.96166446805,1.36302925837489,2014
548,1.93730479478836,2.32580045710952,2015
549,1.61856721838315,1.36606538276851,2014
549,1.71472528576851,2.11947314344503,2015
550,2.12967802087466,1.62182097379805,2014
550,2.65264192223549,3.0799162659005,2015
551,3.991558339602,4.45785663458754,2014
551,3.3989522755146,4.46172009726752,2015
552,3.12682255357503,5.08229039026495,2014
552,3.99637799461681,5.62565840177465,2015
553,3.60022419318557,5.89620659081272,2014
553,3.62739093104998,4.9278253828648,2015
554,2.46812685206532,3.19295204600251,2014
554,3.46382417281469,5.0370426611538,2015
555,1.83326773624867,2.16722953512775,2014
555,2.67820452712476,4.52337242930478,2015
556,1.26144272834063,1.41245882869594,2014
556,1.89835458807647,3.08010406636387,2015
557,0.513607379747554,0.554754168176919,2014
557,0.868077038787306,1.15130422769073,2015
558,0.100250013638288,0.0799064998551215,2014
558,0.1781071331352,0.189252693494447,2015
559,0.0108201041293796,0.0211227914615544,2014
559,0.02236661193092,0.0237768474671606,2015
560,0.0109419431596933,0.0218786289030138,2014
560,0.0278702551822789,0.0321527004626793,2015
561,0.0107461638668411,0.0214886631587957,2014
561,0.042009755894469,0.0502827917016516,2015
562,0.0125411488115788,0.0244055584364508,2014
562,0.0566263110085856,0.0721360102917119,2015
563,0.019571748067392,0.0198788862702911,2014
563,0.0683195386081934,0.00385423274612791,2015
564,0.0316534298472107,0.00912328408386121,2014
564,0.0641329001635313,0.0313981042903729,2015
565,0.00877187178411988,0.0152760441393035,2014
565,0.0265732096042484,0.0271888349276188,2015
566,0.00687123462557793,0.0137424692511559,2014
566,0.0175505809485912,0.0162436334945388,2015
567,0.00687123462557793,0.0137424692511559,2014
567,0.0142237571999431,0.0167440168049296,2015
568,0,0,2014
568,0,0,2015
569,0,0,2014
569,0,0,2015
570,0,0,2014
570,0,0,2015
571,0,0,2014
571,0,0,2015
572,0,0,2014
572,0,0,2015
573,0,0,2014
573,0,0,2015
574,0,0,2014
574,0,0,2015
575,0,0,2014
575,0,0,2015
576,0,0,2014
576,0,0,2015
577,0,0,2014
577,0,0,2015
578,0,0,2014
578,0,0,2015
579,0,0,2014
579,0,0,2015
580,0,0,2014
580,0,0,2015
581,0,0,2014
581,0,0,2015
582,0,0,2014
582,0,0,2015
583,0,0,2014
583,0,0,2015
584,0,0,2014
584,0,0,2015
585,0,0,2014
585,0,0,2015
586,0,0,2014
586,0,0,2015
587,0,0,2014
587,0,0,2015
588,0,0,2014
588,0,0,2015
589,0,0,2014
589,0,0,2015
590,0,0,2014
590,0,0,2015
591,0,0,2014
591,0,0,2015
592,0,0,2014
592,0,0,2015
593,0,0,2014
593,0,0,2015
594,0,0,2014
594,0,0,2015
595,0,0,2014
595,0,0,2015
596,0,0,2014
596,0,0,2015
597,0,0,2014
597,0,0,2015
598,0,0,2014
598,0,0,2015
599,0,0,2014
599,0,0,2015
600,0,0,2014
600,0.00613306773205597,0.0106227849181822,2015
601,0,0,2014
601,0.00613306773205597,0.0106227849181822,2015
602,0,0,2014
602,0.00616145320236683,0.0106719499949573,2015
603,1.11333846083047e-06,1.10393365604261e-06,2014
603,0.00617700132230917,0.0106988801286596,2015
604,0.000275954303712448,0.000466959157586762,2014
604,0.0030672422144562,0.00433773553876724,2015
605,0.000261275207397678,0.000450662387511377,2014
605,0.00157086655963212,0.00222154079331012,2015
606,0,0,2014
606,0.000451677566161379,0.000638768539885093,2015
607,0,0,2014
607,0,0,2015
608,0,0,2014
608,0,0,2015
609,0,0,2014
609,0,0,2015
610,0,0,2014
610,0.00072999036638066,0.00103236227653723,2015
611,0,0,2014
611,0.00188628991600126,0.00266761678177659,2015
612,0,0,2014
612,0.00184110330883414,0.00260371326908322,2015
613,0.000112729117972776,0.000195252559821275,2014
613,0.000417774455854669,0.000590822301482713,2015
614,0.00536233310898147,0.00928783339186468,2014
614,0.00935517783121516,0.0146163352641894,2015
615,0.00467877897123497,0.00810388289556381,2014
615,0.00851026684298025,0.0145914081504223,2015
616,0.00637381337583067,0.0110397686049008,2014
616,0.00840231454155097,0.0133373069634928,2015
617,0.00568020530045033,0.00983840417780202,2014
617,0.00960560989915392,0.0105691272393789,2015
618,0.00540894828736783,0.00936857324923375,2014
618,0.00940214165893848,0.0107966051880074,2015
619,0.00208501719559232,0.00361135571742068,2014
619,0.00485668826149775,0.00787587385483745,2015
620,0.00461029494181275,0.0092205898836255,2014
620,0.00508481240831314,0.0074698205227853,2015
621,0.004288615193218,0.008577230386436,2014
621,6.29033747827635e-05,8.89588057368219e-05,2015
622,0.00395669229328633,0.00791338458657265,2014
622,0.00670882686972617,0.011620028997549,2015
623,0,0,2014
623,0.0077800750732422,0.0134754853135556,2015
624,0,0,2014
624,0.137094149986903,0.237454033197784,2015
625,0.12538193911314,0.121094632907731,2014
625,0.050214949194924,0.0425708264051353,2015
626,0.615833895630203,0.76596724239535,2014
626,0.166369713842869,0.095978679550735,2015
627,0.728051383979621,0.807658756903882,2014
627,0.259968204423785,0.161741932075406,2015
628,0.314202500507236,0.31124280464198,2014
628,0.193822069093585,0.0895072321167307,2015
629,0.496002616981665,0.367255336901309,2014
629,0.248821369372308,0.150836948699471,2015
630,0.314676947891712,0.228898852951625,2014
630,0.232812080532313,0.192140510566625,2015
631,0.258855918422341,0.207937244718036,2014
631,0.196936147287488,0.09759699691328,2015
632,0.292767269536853,0.231227285429045,2014
632,0.167592335492373,0.0631480411572941,2015
633,0.292512366548181,0.239121251872389,2014
633,0.198471525683999,0.14732106700388,2015
634,0.318964943289757,0.218295202496061,2014
634,0.399541638791561,0.388478874146002,2015
635,0.301110597327352,0.183088187579064,2014
635,0.981782021000982,1.42305000319508,2015
636,0.320805059745908,0.209194309855111,2014
636,0.543533783406021,0.439865988872119,2015
637,0.40863686054945,0.253479287379529,2014
637,0.425384353846312,0.224527201199757,2015
638,0.64463423192501,0.333163449056873,2014
638,0.312699252739549,0.184012276735505,2015
639,0.852893717586995,0.493679430702334,2014
639,0.285306354984641,0.148455974585902,2015
640,0.871618807315826,0.830551515442748,2014
640,0.326173480600119,0.154792820683483,2015
641,0.871563628315926,0.847948593519211,2014
641,0.314644698053598,0.173495480245106,2015
642,1.38979369401932,1.48481417178409,2014
642,1.42626497149467,1.21138432499774,2015
643,1.0943744579951,1.03293425348148,2014
643,0.959640517830848,0.642235322405835,2015
644,0.941045979658763,0.789151218710038,2014
644,0.736825443804265,0.361752907460886,2015
645,0.699403534332912,0.637597336018679,2014
645,0.470194164663553,0.224593772864633,2015
646,0.669782316467416,0.653229300145697,2014
646,0.414921333392461,0.298273470541984,2015
647,0.668651938438415,0.669396326697698,2014
647,0.453037336468696,0.241436375272726,2015
648,0.401114960511526,0.408326226646742,2014
648,0.738712643583615,0.658708201635868,2015
649,0.363001105763639,0.430514977041253,2014
649,1.18418190131585,1.45582189177281,2015
650,0.305054273456335,0.390194714729094,2014
650,0.9956679691871,1.12702644168029,2015
651,0.345708924656113,0.477067449936271,2014
651,1.38774118820826,1.31644845965819,2015
652,0.230557458708063,0.226197710213852,2014
652,1.71435434619586,2.01932642877423,2015
653,0.3133081059835,0.274569343923314,2014
653,1.43224142988523,1.38138720610302,2015
654,0.447523375352224,0.412808177041445,2014
654,2.30810768405596,1.66680140404711,2015
655,0.607573851943016,0.385767283339898,2014
655,2.42667653163274,1.33316705066954,2015
656,1.86103063821793,1.52129227515181,2014
656,3.04448672135671,1.57069510817583,2015
657,2.51844696203868,2.96505738769138,2014
657,2.53994496663412,2.33589679836817,2015
658,3.76578745494286,5.0934818795371,2014
658,1.86539767185847,1.71247728101494,2015
659,2.13164643446604,2.07559283900639,2014
659,1.92382456858953,1.67325417478459,2015
660,1.20758793751399,0.626097869623372,2014
660,1.96794982751211,1.72603416640915,2015
661,0.714306365698576,0.768544889632997,2014
661,1.66740288337072,1.25260905943695,2015
662,0.809149142354725,0.88018647384852,2014
662,1.2680403906852,1.38613367476086,2015
663,0.397654707543551,0.571280370052295,2014
663,0.843661597929895,1.14476918102751,2015
664,0.241987658228027,0.424185111024037,2014
664,0.763689396902918,1.11119066879838,2015
665,0.379898355866318,0.488016963868325,2014
665,1.1960440678522,1.33835992328634,2015
666,0.529392474505585,0.617079705209655,2014
666,1.0289448350668,1.12446397124408,2015
667,0.350302441045642,0.419306913739582,2014
667,0.947693411260842,0.934531437916473,2015
668,0.293132500723004,0.407618195306465,2014
668,0.76295456290245,0.819157848909829,2015
669,0.225146422162652,0.214750426188986,2014
669,0.341159211471676,0.462515891015959,2015
670,0.0716673070564866,0.0205100267100407,2014
670,0.12215383015573,0.0833339624050383,2015
671,0.0132101920607965,0.0217142450955573,2014
671,0.0264149317983538,0.0215507139293169,2015
672,0.00687123462557793,0.0137424692511559,2014
672,0.0301073599606753,0.03092531930938,2015
673,0,0,2014
673,0.03835643902421,0.0417984679180666,2015
674,0.0079133715480566,0.0158267430961132,2014
674,0.0300737284123898,0.0413165993091854,2015
675,0.00677600549533963,0.0135520109906793,2014
675,0.058778132001559,0.10180671100069,2015
676,0.00672048702836038,0.0134409740567208,2014
676,0,0,2015
677,0,0,2014
677,0,0,2015
678,0,0,2014
678,0,0,2015
679,0,0,2014
679,0,0,2015
680,0,0,2014
680,0,0,2015
681,0,0,2014
681,0,0,2015
682,0,0,2014
682,0,0,2015
683,0,0,2014
683,0,0,2015
684,0,0,2014
684,0,0,2015
685,0,0,2014
685,0,0,2015
686,0,0,2014
686,0,0,2015
687,0,0,2014
687,0,0,2015
688,0,0,2014
688,0,0,2015
689,0,0,2014
689,0,0,2015
690,0,0,2014
690,0,0,2015
691,0,0,2014
691,0,0,2015
692,0,0,2014
692,0,0,2015
693,0,0,2014
693,0,0,2015
694,0,0,2014
694,0,0,2015
695,0,0,2014
695,0,0,2015
696,0,0,2014
696,0,0,2015
697,0,0,2014
697,0,0,2015
698,0,0,2014
698,0,0,2015
699,0,0,2014
699,0,0,2015
700,0.000555355373459557,0.000961903723088341,2014
700,0.00955451470023643,0.00855736758065198,2015
701,0.00230903131887317,0.0039993595605561,2014
701,0.00984985598673423,0.00936977329666204,2015
702,0.0085120948885257,0.012442076654591,2014
702,0.0129389688372612,0.0112360338973943,2015
703,0.0147642944551383,0.0183245220659524,2014
703,0.0140026155859232,0.0123761974310929,2015
704,0.0141746477699295,0.0141626813152446,2014
704,0.00773636950179935,0.0109408786729742,2015
705,0.00511154128859442,0.00797571336088149,2014
705,0.00366984447464347,0.00518994382784076,2015
706,0.00970820601408679,0.0110345598408884,2014
706,0.00107850471977145,0.00152523600178417,2015
707,0.0190820371111234,0.0188065836261801,2014
707,0.00078488269355148,0.00110999175009243,2015
708,0.030914057046175,0.0254336010220164,2014
708,0.00220593553967774,0.00311966395793307,2015
709,0.0194188031018712,0.019494942377611,2014
709,0.00168409093748778,0.00238166424406484,2015
710,0.0123619989317376,0.022541226520646,2014
710,0.00270530092529953,0.00382587325885907,2015
711,0.0109805810861872,0.0218311941359551,2014
711,0,0,2015
712,0.0113319811061956,0.0214964868720507,2014
712,7.43508678624495e-07,1.05148005705286e-06,2015
713,0,0,2014
713,0,0,2015
714,0,0,2014
714,0.0120898174742858,0.020940178119697,2015
715,0,0,2014
715,0.0112990165750186,0.019570470783495,2015
716,0,0,2014
716,0,0,2015
717,0,0,2014
717,0,0,2015
718,0,0,2014
718,0,0,2015
719,0,0,2014
719,0,0,2015
720,0.00461029494181275,0.0092205898836255,2014
720,0,0,2015
721,0.004288615193218,0.008577230386436,2014
721,0,0,2015
722,0.00414744768931996,0.00779451805342053,2014
722,0.0144419589390357,0.00746576449358468,2015
723,0.00609873584471643,0.00961950778812582,2014
723,0.0540796681307258,0.0695036272070014,2015
724,0.0353057007305324,0.0288416241665151,2014
724,0.0733489568034809,0.0982709957944903,2015
725,0.0636961716227234,0.0246693036439344,2014
725,0.0925401343653601,0.0811142663219284,2015
726,0.0633276700973511,0.0201574909548722,2014
726,0.0801271283999085,0.044089463229318,2015
727,0.0365031491965055,0.0121371711805448,2014
727,0.0469374731183052,0.0186928435308272,2015
728,0.0107082620379515,0.0164130770658822,2014
728,0.017237150343135,0.015580100100075,2015
729,0.0174844929327567,0.0235844422642044,2014
729,0.142341282218695,0.230711698005238,2015
730,0.589778765663505,0.664210431055005,2014
730,0.364674347452819,0.450283401586219,2015
731,0.792785660922526,0.895477270614465,2014
731,1.01920113712549,1.23885510790448,2015
732,1.08242335356772,1.25853356281533,2014
732,1.22888990677893,1.44603166288114,2015
733,1.11091107409447,1.30143348377521,2014
733,1.17240862362087,1.38785436670076,2015
734,1.89722055196762,1.42242535870712,2014
734,0.831523028202354,0.913341385836369,2015
735,1.52511115868886,1.06023571857015,2014
735,0.663470756262541,0.399634106230003,2015
736,1.14781867153943,1.14017739320135,2014
736,0.672195971012116,0.46192331021493,2015
737,1.19608565978706,1.09961290755678,2014
737,1.07116498798132,0.770712599245719,2015
738,1.26462740078569,1.10613592176977,2014
738,1.76877318322659,1.64675476880849,2015
739,1.23184710368514,1.18310247937835,2014
739,2.54695907235146,2.50805399067934,2015
740,1.12928882986307,1.15919326405899,2014
740,4.19433034956455,4.70316791372185,2015
741,0.942222498357298,0.71533372978828,2014
741,3.25668638944626,3.41954289914432,2015
742,0.862866632640362,0.646062801546313,2014
742,3.36871701478958,3.57681173803856,2015
743,1.19093911349773,0.593668416151273,2014
743,4.27537411749363,5.6529484306984,2015
744,1.41076479852199,0.66895579703038,2014
744,3.08171658217907,3.82199236171786,2015
745,1.28984428942204,0.962247387191407,2014
745,1.4843950321277,2.00170018466349,2015
746,1.1844904795289,1.21444332591527,2014
746,1.45963675777117,1.8893484874501,2015
747,0.572320287426313,0.717017917401377,2014
747,0.682376034557819,0.873312550681858,2015
748,0.770635212461154,0.848164443806199,2014
748,0.462034210562706,0.527429686753759,2015
749,0.68363548691074,0.657243863819066,2014
749,0.324037056416273,0.337598116539406,2015
750,0.479236226839324,0.404607014847037,2014
750,0.212714998051524,0.188852458503608,2015
751,0.323839763800303,0.339242047041034,2014
751,0.213549855786065,0.186164649545146,2015
752,0.317186405261358,0.339119840063836,2014
752,0.197556121939367,0.190123485272389,2015
753,0.314623574415843,0.333452547593118,2014
753,0.153312143015986,0.183315172353234,2015
754,0.276364207267761,0.279771532365632,2014
754,0.164186145955076,0.172299680324319,2015
755,0.220249518752098,0.21383183433878,2014
755,0.134517790439228,0.126742744048105,2015
756,0.220614785949389,0.220880883240068,2014
756,0.114826674340293,0.115108803051423,2015
757,0.457742040356,0.546819723116324,2014
757,0.138080218496422,0.139341417338876,2015
758,0.706361413002015,0.900000861093566,2014
758,0.144262877913813,0.130385904450307,2015
759,1.34726419051488,1.72691676036882,2014
759,0.108687683939934,0.119730027705761,2015
760,1.6314248322354,1.71679209142895,2014
760,0.317874747018019,0.390845034352847,2015
761,1.28465453783671,1.1224706710836,2014
761,0.325969306131204,0.36051467918741,2015
762,1.42626625703027,1.25991031679074,2014
762,0.136813475284725,0.0789717449202223,2015
763,1.47433410771191,1.26605145873062,2014
763,0.228647749405354,0.273711562038102,2015
764,1.45016361449477,1.84610180260078,2014
764,0.262869686819613,0.310017882798437,2015
765,1.10857581506328,1.64241537062254,2014
765,0.368571363389492,0.261600281348811,2015
766,0.700650902464985,1.18192896300378,2014
766,0.408407926559448,0.23914728391834,2015
767,0.640230455591032,1.0563420449717,2014
767,0.534011165301005,0.31582549106013,2015
768,0.420137585761647,0.7188381408967,2014
768,0.506029824415843,0.225538136262375,2015
769,0.14259198307991,0.246976559446406,2014
769,0.419343524146825,0.513633953385996,2015
770,0.0439800975533824,0.0724653268046424,2014
770,0.55870605011781,0.504849348926346,2015
771,0.0641059558838607,0.0551247593251861,2014
771,0.357446787878871,0.371206573671779,2015
772,0.0448087798431515,0.0568032013702726,2014
772,0.418304026126862,0.429445947964172,2015
773,0.0970739889889955,0.12970566261273,2014
773,0.391725488007069,0.348139000887345,2015
774,0.141390195116401,0.232017263718556,2014
774,0.276996087282896,0.23710650695838,2015
775,0.0823810614128889,0.125321036953978,2014
775,0.150069246441126,0.177909264724605,2015
776,0.0415581344059318,0.0570036356533875,2014
776,0.0805793991312384,0.100615114067046,2015
777,0.0252157853828976,0.0306500087287138,2014
777,0.0592594856629148,0.081953304036595,2015
778,0.0248741742980201,0.0265069676618038,2014
778,0.0627067916095256,0.056973884746875,2015
779,0.028247948223725,0.0293434050842582,2014
779,0.0573952049016954,0.0533797146804425,2015
780,0.0290475384099409,0.0325111917232591,2014
780,0.12313320231624,0.128156995963793,2015
781,0.0446081706322731,0.0591328265533314,2014
781,0.0685434099286796,0.0478436451708632,2015
782,0.0208786410046741,0.01800023774342,2014
782,0.0444275464862585,0.0271643281944877,2015
783,0.00848315469920635,0.0169663093984127,2014
783,0.0254372630268335,0.0286517717966051,2015
784,0,0,2014
784,0.0432211872190237,0.057723042131163,2015
785,0,0,2014
785,0.051094388961792,0.0683590756493509,2015
786,0.0103193186223507,0.0206386372447014,2014
786,0.0387620784342289,0.0436485664111705,2015
787,0.0119911730289459,0.0239823460578919,2014
787,0.0319234065711498,0.0306473311083539,2015
788,0.0131960371509195,0.0263920743018389,2014
788,0.0344255410134793,0.0457311007945897,2015
789,0.0157203078269959,0.0314406156539917,2014
789,0.0667139701545238,0.11605496980481,2015
790,0.0157203078269959,0.0314406156539917,2014
790,0.053448776404063,0.0925759963342257,2015
791,0,0,2014
791,0,0,2015
792,0,0,2014
792,0,0,2015
793,0,0,2014
793,0,0,2015
794,0,0,2014
794,0,0,2015
795,0,0,2014
795,0.013408038765192,0.0232234043711657,2015
796,0,0,2014
796,0.0107128098607063,0.0185551309705682,2015
797,0,0,2014
797,0.0107128098607063,0.0185551309705682,2015
798,0.0349195394665004,0.04553428265192,2014
798,0.160189736355096,0.189226750575916,2015
799,0.0518605474382639,0.0352975618300274,2014
799,0.116420191091796,0.116753965197855,2015
800,0.0439214278012514,0.0237336496347209,2014
800,0.0573042798787355,0.0295299335573702,2015
801,0.0310951631981879,0.0380912960707069,2014
801,0.0433675600991895,0.0315276552714206,2015
802,0.0330893978476524,0.0454271911839025,2014
802,0.069870499521494,0.0763576143904286,2015
803,0,0,2014
803,0,0,2015
804,0,0,2014
804,0,0,2015
805,0,0,2014
805,0,0,2015
806,0,0,2014
806,0,0,2015
807,0,0,2014
807,0,0,2015
808,0,0,2014
808,0,0,2015
809,0,0,2014
809,0,0,2015
810,0,0,2014
810,0.0139042908946673,0.0240829382727811,2015
811,0.000613893459861477,0.000593400042772932,2014
811,0.0244186105992412,0.0269774949155121,2015
812,0.00627733292640186,0.00604809894010654,2014
812,0.0311185375321657,0.0210399163299694,2015
813,0.00559253734536469,0.00482995151595914,2014
813,0.0280550710740499,0.0186835706463116,2015
814,0.00314470463975643,0.0047040217487982,2014
814,0.0244369308153788,0.0213384207168163,2015
815,0.000480850013749053,0.000554390666915208,2014
815,0.0160794854164124,0.0227398263518707,2015
816,0.00376981884861986,0.00370554999157198,2014
816,0.0207699704915285,0.00726111701337348,2015
817,0.000868111586896704,0.00116074259419175,2014
817,0.00997776817530395,0.00853890917663512,2015
818,0,0,2014
818,0.0065307461967071,0.0113115842240339,2015
819,0,0,2014
819,0.0065307468175888,0.0113115852994326,2015
820,0,0,2014
820,0.00067958206636831,0.000961074175003597,2015
821,0,0,2014
821,0.00992352794855835,0.0140339878114397,2015
822,0,0,2014
822,0.000994652276858685,0.00140665073977883,2015
823,0,0,2014
823,0.00738569535315035,0.0104449505359812,2015
824,0,0,2014
824,0.00085441750707105,0.00120832882642889,2015
825,0.0122256362810731,0.0244512725621462,2014
825,0,0,2015
826,0.0111539410427213,0.0223078820854426,2014
826,0,0,2015
827,0.0125343994004652,0.0224846337249287,2014
827,0.00185138953384012,0.0026182601879923,2015
828,0.017513033002615,0.0331811334171179,2014
828,0.0298005752265454,0.0421443776519001,2015
829,0.0179142669512657,0.023844440472714,2014
829,0.0469317529350519,0.00523733861753574,2015
830,0.010492501736735,0.0204481566047301,2014
830,0.0217550145462155,0.0177851837694547,2015
831,0.000187408256654938,0.000324600622284261,2014
831,0.0150263744095961,0.0260264439309733,2015
832,0.00099779556815823,0.00172823261961711,2014
832,0.0116656435032686,0.0202054872506469,2015
833,0,0,2014
833,0,0,2015
834,0,0,2014
834,0,0,2015
835,0,0,2014
835,0.010827482988437,0.0187537506540606,2015
836,0,0,2014
836,0.0147961741313338,0.0182435502227024,2015
837,0,0,2014
837,0.0181465707719326,0.0240816002697455,2015
838,0,0,2014
838,0.00980195899804433,0.0169774909983197,2015
839,0,0,2014
839,0.0162591021507979,0.0223565338224147,2015
840,0.00059709158570816,0.0010341929632184,2014
840,0.0205495440556358,0.0341455713804638,2015
841,0.0299021527171135,0.0415781386110555,2014
841,0.0266650523990393,0.026774271333153,2015
842,0.0402995618933346,0.0418322937883697,2014
842,0.05012097209692,0.0170765119747715,2015
843,0.113848585635424,0.0443233149850499,2014
843,0.140456169843674,0.0874039734450089,2015
844,0.13453973364085,0.0575533693959792,2014
844,0.179273466579616,0.143710609306983,2015
845,0.0638050176203251,0.0390941851759905,2014
845,0.0894133672118186,0.0886872168458953,2015
846,0.0169540306553245,0.0109724754971809,2014
846,0.0276584428211209,0.0234099648138287,2015
847,0.011904214695096,0.0167431669077695,2014
